freq	dB(S(2,1))
1.24499999999999988E9	-3.06431706730355113E0
1.25000000000000000E9	-3.06547339312023226E0
1.25500000000000012E9	-3.06666873188053213E0
1.26000000000000001E9	-3.06790275709949078E0
1.26500000000000012E9	-3.06917514194369190E0
1.27000000000000002E9	-3.07048555959071745E0
1.27499999999999991E9	-3.07183368357569009E0
1.28000000000000003E9	-3.07321918812378803E0
1.28499999999999992E9	-3.07464174846733540E0
1.29000000000000004E9	-3.07610104114617533E0
1.29499999999999993E9	-3.07759674428999830E0
1.30000000000000004E9	-3.07912853788113861E0
1.30500000000000016E9	-3.08069610399650617E0
1.31000000000000005E9	-3.08229912702705811E0
1.31499999999999995E9	-3.08393729387336446E0
1.31999999999999984E9	-3.08561029411570331E0
1.32499999999999996E9	-3.08731782015702994E0
1.33000000000000007E9	-3.08905956733714637E0
1.33499999999999996E9	-3.09083523401652105E0
1.34000000000000008E9	-3.09264452162778491E0
1.34499999999999997E9	-3.09448713469327785E0
1.35000000000000009E9	-3.09636278080669225E0
1.35499999999999998E9	-3.09827117057698986E0
1.35999999999999988E9	-3.10021201753254427E0
1.36499999999999999E9	-3.10218503798352963E0
1.36999999999999988E9	-3.10418995084053062E0
1.37500000000000000E9	-3.10622647738712310E0
1.38000000000000012E9	-3.10829434100431090E0
1.38500000000000001E9	-3.11039326684456841E0
1.39000000000000012E9	-3.11252298145309503E0
1.39500000000000002E9	-3.11468321233387702E0
1.39999999999999991E9	-3.11687368745824545E0
1.40500000000000003E9	-3.11909413471318064E0
1.40999999999999992E9	-3.12134428128692232E0
1.41500000000000004E9	-3.12362385298914624E0
1.41999999999999993E9	-3.12593257350291864E0
1.42500000000000004E9	-3.12827016356570908E0
1.43000000000000016E9	-3.13063634007644165E0
1.43500000000000005E9	-3.13303081512567339E0
1.43999999999999995E9	-3.13545329494586600E0
1.44499999999999984E9	-3.13790347877848719E0
1.44999999999999996E9	-3.14038105765491560E0
1.45500000000000007E9	-3.14288571308769971E0
1.45999999999999996E9	-3.14541711566888971E0
1.46500000000000008E9	-3.14797492357196251E0
1.46999999999999997E9	-3.15055878095386088E0
1.47500000000000009E9	-3.15316831625349270E0
1.47999999999999998E9	-3.15580314038305954E0
1.48499999999999988E9	-3.15846284480851658E0
1.48999999999999999E9	-3.16114699951533007E0
1.49499999999999988E9	-3.16385515085563940E0
1.50000000000000000E9	-3.16658681927301799E0


freq	dB(S(3,1))
5.00000000000000000E8	-3.32357378721291274E0
5.04999999999999982E8	-3.32026260063775158E0
5.09999999999999964E8	-3.31694684465377199E0
5.15000000000000036E8	-3.31362704204322389E0
5.20000000000000018E8	-3.31030371100862553E0
5.25000000000000000E8	-3.30697736614663107E0
5.29999999999999982E8	-3.30364851935132009E0
5.34999999999999964E8	-3.30031768065049080E0
5.40000000000000036E8	-3.29698535897806444E0
5.45000000000000018E8	-3.29365206288574397E0
5.50000000000000000E8	-3.29031830119702562E0
5.54999999999999982E8	-3.28698458360615842E0
5.59999999999999964E8	-3.28365142122493037E0
5.65000000000000036E8	-3.28031932707965757E0
5.70000000000000018E8	-3.27698881656088181E0
5.75000000000000000E8	-3.27366040782798784E0
5.79999999999999982E8	-3.27033462217093840E0
5.84999999999999964E8	-3.26701198433116291E0
5.90000000000000036E8	-3.26369302278350393E0
5.95000000000000018E8	-3.26037826998109237E0
6.00000000000000000E8	-3.25706826256487858E0
6.04999999999999982E8	-3.25376354153942060E0
6.09999999999999964E8	-3.25046465241653637E0
6.15000000000000036E8	-3.24717214532828091E0
6.20000000000000018E8	-3.24388657511063316E0
6.25000000000000000E8	-3.24060850135924161E0
6.29999999999999982E8	-3.23733848845845440E0
6.34999999999999964E8	-3.23407710558486716E0
6.40000000000000036E8	-3.23082492668654009E0
6.45000000000000018E8	-3.22758253043888033E0
6.50000000000000000E8	-3.22435050017837854E0
6.54999999999999982E8	-3.22112942381501055E0
6.59999999999999964E8	-3.21791989372443199E0
6.65000000000000036E8	-3.21472250662069214E0
6.70000000000000018E8	-3.21153786341049408E0
6.75000000000000000E8	-3.20836656902973028E0
6.79999999999999982E8	-3.20520923226316334E0
6.84999999999999964E8	-3.20206646554799246E0
6.90000000000000036E8	-3.19893888476204413E0
6.95000000000000018E8	-3.19582710899740485E0
7.00000000000000000E8	-3.19273176032005734E0
7.04999999999999982E8	-3.18965346351638068E0
7.09999999999999964E8	-3.18659284582699032E0
7.15000000000000036E8	-3.18355053666878351E0
7.20000000000000018E8	-3.18052716734567653E0
7.25000000000000000E8	-3.17752337074866720E0
7.29999999999999982E8	-3.17453978104602141E0
7.34999999999999964E8	-3.17157703336390018E0
7.40000000000000036E8	-3.16863576345832110E0
7.45000000000000018E8	-3.16571660737886873E0
7.50000000000000000E8	-3.16282020112476214E0
7.54999999999999982E8	-3.15994718029393074E0
7.59999999999999964E8	-3.15709817972563656E0
7.65000000000000036E8	-3.15427383313718135E0
7.70000000000000018E8	-3.15147477275534493E0
7.75000000000000000E8	-3.14870162894305228E0
7.79999999999999982E8	-3.14595502982188613E0
7.84999999999999964E8	-3.14323560089098608E0
7.90000000000000036E8	-3.14054396464287056E0
7.95000000000000018E8	-3.13788074017679897E0
8.00000000000000000E8	-3.13524654281018478E0
8.05000000000000071E8	-3.13264198368866387E0
8.09999999999999964E8	-3.13006766939528358E0
8.15000000000000036E8	-3.12752420155948485E0
8.19999999999999929E8	-3.12501217646635743E0
8.25000000000000000E8	-3.12253218466672866E0
8.30000000000000071E8	-3.12008481058862408E0
8.34999999999999964E8	-3.11767063215072415E0
8.40000000000000036E8	-3.11529022037823644E0
8.44999999999999929E8	-3.11294413902181777E0
8.50000000000000000E8	-3.11063294418008063E0
8.55000000000000071E8	-3.10835718392616567E0
8.59999999999999964E8	-3.10611739793895625E0
8.65000000000000036E8	-3.10391411713945287E0
8.69999999999999929E8	-3.10174786333282615E0
8.75000000000000000E8	-3.09961914885662049E0
8.80000000000000071E8	-3.09752847623573935E0
8.84999999999999964E8	-3.09547633784457243E0
8.90000000000000036E8	-3.09346321557682913E0
8.94999999999999929E8	-3.09148958052358935E0
9.00000000000000000E8	-3.08955589265999597E0
9.05000000000000071E8	-3.08766260054106345E0
9.09999999999999964E8	-3.08581014100714057E0
9.15000000000000036E8	-3.08399893889934784E0
9.19999999999999929E8	-3.08222940678551094E0
9.25000000000000000E8	-3.08050194469704053E0
9.30000000000000071E8	-3.07881693987705818E0
9.34999999999999964E8	-3.07717476654029642E0
9.40000000000000036E8	-3.07557578564503009E0
9.44999999999999929E8	-3.07402034467755136E0
9.50000000000000000E8	-3.07250877744939688E0
9.55000000000000071E8	-3.07104140390777758E0
9.59999999999999964E8	-3.06961852995947515E0
9.65000000000000036E8	-3.06824044730852608E0
9.69999999999999929E8	-3.06690743330795623E0
9.75000000000000000E8	-3.06561975082588933E0
9.80000000000000071E8	-3.06437764812624858E0
9.84999999999999964E8	-3.06318135876418474E0
9.90000000000000036E8	-3.06203110149668589E0
9.94999999999999929E8	-3.06092708020825777E0
1.00000000000000000E9	-3.05986948385208635E0
1.00500000000000012E9	-3.05885848640665481E0
1.01000000000000001E9	-3.05789424684809230E0
1.01500000000000012E9	-3.05697690913820708E0
1.02000000000000002E9	-3.05610660222840957E0
1.02499999999999991E9	-3.05528344007949881E0
1.03000000000000003E9	-3.05450752169738271E0
1.03499999999999992E9	-3.05377893118471411E0
1.04000000000000004E9	-3.05309773780852645E0
1.04499999999999993E9	-3.05246399608363905E0
1.05000000000000004E9	-3.05187774587197946E0
1.05500000000000016E9	-3.05133901249757233E0
1.06000000000000005E9	-3.05084780687722157E0
1.06499999999999995E9	-3.05040412566660546E0
1.06999999999999984E9	-3.05000795142178305E0
1.07499999999999996E9	-3.04965925277574801E0
1.08000000000000007E9	-3.04935798463000207E0
1.08499999999999996E9	-3.04910408836077007E0
1.09000000000000008E9	-3.04889749203967675E0
